counter,latitude,longitude,idx
76,3977968,11631219,3425
25,3990648,11649298,3426
48,3992573,11644429,3427
12,3990992,11635691,3428
52,4032332,11662258,3429
21,3990237,11635035,3430
22,4016907,11627173,3431
28,4001140,11650745,3432
52,3991173,11629735,3433
55,3987963,11630268,3434
60,3996183,11642997,3435
17,3985424,11636204,3436
32,3984541,11639468,3437
36,3999752,11628410,3438
40,3999015,11645367,3439
75,4000380,11639710,3440
48,3991411,11656602,3441
75,3996660,11641167,3442
24,4004214,11641562,3443
36,4011126,11655801,3444
30,4010907,11635716,3445
66,3991667,11661527,3446
76,3998185,11637242,3447
42,3993556,11643010,3448
34,3978689,11632170,3449
33,3972788,11611421,3450
28,3982867,11649784,3451
63,3996025,11627314,3452
20,3986976,11641618,3453
24,3986471,11637278,3454
39,3990401,11647103,3455
35,3993229,11644581,3456
65,3992735,11627413,3457
24,3988837,11634663,3458
65,3995811,11642326,3459
65,3996559,11631729,3460
39,3999327,11640132,3461
54,3988943,11634707,3462
54,4031526,11665395,3463
82,3988825,11634694,3464
82,3996628,11636441,3465
28,3999883,11647940,3466
71,3999685,11634645,3467
30,3971774,11634716,3468
66,3995670,11635047,3469
53,3997543,11647229,3470
68,3995472,11634064,3471
31,4002510,11640504,3472
22,3984041,11628691,3473
70,3994115,11636999,3474
27,3994864,11644393,3475
57,3991429,11641845,3476
24,4005287,11658556,3477
68,3998055,11637362,3478
40,3993115,11644912,3479
54,3999076,11631018,3480
48,4000587,11648030,3481
75,3999126,11632674,3482
52,3991200,11636767,3483
55,4003161,11622734,3484
54,4029324,11657080,3485
82,3998018,11632008,3486
48,3992207,11631777,3487
59,3985585,11638784,3488
16,4022760,11625840,3489
36,3996738,11640725,3490
52,4034652,11663313,3491
21,3990740,11635151,3492
22,4046157,11596883,3493
54,3990219,11636780,3494
40,3993700,11632394,3495
19,3990921,11630396,3496
58,3989538,11649997,3497
14,3995626,11640168,3498
24,3993956,11642253,3499
44,3973738,11633324,3500
42,3987156,11639852,3501
62,4031176,11663089,3502
34,3997283,11628810,3503
38,3973027,11632664,3504
41,4007940,11658292,3505
66,3990291,11652325,3506
40,3990706,11643617,3507
28,3993469,11635280,3508
25,3988260,11639284,3509
64,4028265,11661170,3510
29,3992184,11648788,3511
59,3994168,11645735,3512
58,3993031,11640260,3513
65,3996688,11629573,3514
55,3990581,11643768,3515
39,4007301,11658191,3516
10,3998405,11631399,3517
55,3999152,11639436,3518
42,3986446,11642533,3519
62,4032784,11663195,3520
18,3988100,11647097,3521
41,3991878,11645491,3522
52,3991946,11625859,3523
56,3990083,11631346,3524
48,3994870,11642945,3525
45,3989640,11645404,3526
52,3990940,11632930,3527
55,3984343,11635957,3528
71,3984970,11637521,3529
54,3999086,11631120,3530
29,3998564,11646999,3531
44,3976162,11634376,3532
78,4019895,11622808,3533
44,3990827,11646350,3534
54,3995043,11633024,3535
38,3972129,11632705,3536
32,3995839,11627762,3537
81,3984171,11627928,3538
50,4014854,11711233,3539
48,3972980,11612954,3540
48,3989903,11648446,3541
22,3987040,11644066,3542
38,3971108,11609792,3543
80,4031627,11662483,3544
68,3995692,11634056,3545
66,3995015,11639479,3546
18,3983064,11627676,3547
47,3990728,11646476,3548
30,4003203,11632780,3549
57,4003626,11641201,3550
32,3985777,11643795,3551
36,3994932,11633103,3552
27,3998804,11647595,3553
21,3994459,11629318,3554
54,3994214,11644931,3555
66,3986023,11639327,3556
32,3985353,11677131,3557
68,4021936,11625603,3558
78,4021765,11625610,3559
54,3985972,11638065,3560
19,4004018,11626901,3561
66,3985923,11648128,3562
40,3989698,11653861,3563
75,3997470,11631330,3564
39,4003844,11639070,3565
62,4029515,11661622,3566
49,4001453,11635998,3567
32,4006624,11631773,3568
68,3993107,11632916,3569
66,3995656,11636088,3570
29,3986691,11645488,3571
59,3987769,11645534,3572
76,3987880,11634077,3573
25,3992924,11647233,3574
18,3985591,11638777,3575
39,3991677,11645495,3576
30,3996428,11648827,3577
18,3995760,11646107,3578
73,3996187,11639050,3579
27,3999935,11633497,3580
52,3995675,11633707,3581
34,3989803,11640634,3582
16,3986328,11636836,3583
37,3994723,11628463,3584
46,3985673,11629419,3585
57,3994735,11641909,3586
34,3993795,11631625,3587
38,3976873,11630835,3588
55,3993565,11647873,3589
39,3983410,11635288,3590
66,3986535,11629780,3591
40,3979274,11635832,3592
52,3992130,11637613,3593
55,3991672,11645294,3594
46,3986417,11636491,3595
57,3998702,11640815,3596
65,3983612,11630078,3597
28,4046509,11598927,3598
22,4046420,11599305,3599
54,3985682,11629316,3600
53,3993780,11634979,3601
70,3990563,11643756,3602
58,4026296,11661962,3603
28,4011358,11656175,3604
52,3992337,11627201,3605
34,4004005,11620030,3606
50,3990577,11634645,3607
36,3990476,11643509,3608
52,4032007,11663858,3609
21,3994933,11646230,3610
42,3993745,11632283,3611
44,4014407,11710309,3612
38,3966572,11608670,3613
80,4031794,11662332,3614
33,3992075,11635831,3615
22,4021396,11628289,3616
54,4035462,11663909,3617
82,3994197,11634564,3618
46,3993250,11642449,3619
55,3988507,11666219,3620
17,3989767,11659804,3621
14,4006380,11640669,3622
52,3992215,11631624,3623
34,4006116,11630314,3624
39,3990666,11647251,3625
35,3997531,11634514,3626
50,3993117,11627490,3627
57,3990635,11628186,3628
30,3972194,11612146,3629
22,3990047,11635693,3630
25,3989087,11631688,3631
54,4000060,11646749,3632
18,4017923,11665691,3633
62,4032937,11663864,3634
24,3997729,11647301,3635
14,3988787,11664860,3636
52,3987759,11631158,3637
34,4003734,11630310,3638
24,3988417,11638697,3639
55,4003283,11631182,3640
54,3984390,11642225,3641
66,3995221,11629879,3642
48,3999078,11647708,3643
40,3998061,11636695,3644
40,4004560,11660801,3645
19,3982048,11611991,3646
52,4000056,11644966,3647
56,3989419,11643167,3648
40,3986664,11637310,3649
68,4019057,11624891,3650
30,3989502,11631352,3651
12,4006337,11631563,3652
52,3990760,11637012,3653
55,3992287,11641590,3654
35,3990268,11620881,3655
24,3984507,11642235,3656
58,3995787,11626905,3657
36,3993758,11634976,3658
25,4006779,11622797,3659
82,3993581,11628043,3660
20,4000145,11634284,3661
48,3987867,11648945,3662
22,4045861,11598314,3663
54,3992179,11638726,3664
52,3999908,11646593,3665
34,3991773,11635115,3666
36,4009516,11665713,3667
32,3985568,11652047,3668
49,3995707,11636489,3669
56,3999510,11633397,3670
58,3987785,11637143,3671
65,3994709,11637381,3672
44,3999411,11647812,3673
49,3995096,11635433,3674
62,3992184,11649009,3675
34,3995959,11642933,3676
29,3985481,11627742,3677
44,3972113,11634711,3678
66,3998777,11645273,3679
54,3997728,11649917,3680
43,3991930,11651488,3681
49,3987820,11633607,3682
40,3996634,11632292,3683
38,3999963,11650811,3684
52,3996077,11639975,3685
34,3999267,11628656,3686
66,4007919,11658221,3687
65,3994121,11636995,3688
26,4007330,11633352,3689
66,3994651,11638762,3690
78,4021212,11623865,3691
54,3973970,11659534,3692
54,4032634,11663504,3693
82,3988149,11636470,3694
54,3998234,11632716,3695
66,3988990,11635732,3696
52,4032491,11662899,3697
21,3990757,11609905,3698
24,3990365,11650940,3699
50,3994394,11638766,3700
36,4012705,11664541,3701
32,3993063,11640257,3702
71,3998038,11635524,3703
30,3975878,11633640,3704
62,3986181,11637274,3705
34,3996136,11637634,3706
44,3997528,11634922,3707
49,3990970,11636092,3708
46,3993385,11649589,3709
32,4002123,11663078,3710
48,3994769,11645318,3711
16,3990241,11635695,3712
51,3990263,11667779,3713
81,3987737,11637377,3714
56,3993964,11641414,3715
67,3998330,11629658,3716
56,3991685,11645436,3717
67,3990494,11644912,3718
68,3994680,11636587,3719
50,3988832,11629224,3720
22,4006820,11642580,3721
70,3990499,11620848,3722
76,3997327,11641842,3723
42,3993607,11633467,3724
24,3996695,11629165,3725
18,4004075,11626859,3726
56,3998060,11634784,3727
54,3996008,11645101,3728
52,3989555,11620993,3729
36,4005180,11629695,3730
38,3984545,11646227,3731
18,4005439,11633720,3732
52,3984596,11633034,3733
56,3993625,11629537,3734
26,3998855,11648820,3735
20,3986472,11628842,3736
66,3985878,11635830,3737
65,3991295,11627409,3738
73,3986969,11638607,3739
50,3992682,11631705,3740
32,3999697,11649565,3741
35,4008060,11630141,3742
48,3995809,11642647,3743
75,3992230,11631794,3744
60,3991808,11635050,3745
46,3992899,11646098,3746
55,3993245,11643899,3747
45,3994758,11645315,3748
60,3995804,11642655,3749
17,3986933,11634797,3750
56,3998031,11635322,3751
54,3986888,11645492,3752
50,4016080,11710858,3753
48,3976497,11615975,3754
52,3990080,11640990,3755
55,3991673,11645926,3756
46,3996787,11642938,3757
81,3990196,11636851,3758
43,3996743,11640463,3759
67,4003345,11634968,3760
66,3986239,11637272,3761
28,4045661,11597569,3762
22,3967276,11631394,3763
32,3998318,11646553,3764
17,3987445,11649032,3765
47,3994574,11637597,3766
32,4003219,11631278,3767
35,4007390,11633072,3768
52,3989161,11651106,3769
34,3989290,11632841,3770
66,3996183,11644462,3771
63,3995011,11637994,3772
29,3993182,11640309,3773
59,3987658,11642240,3774
48,3986075,11637150,3775
40,3999468,11644669,3776
18,3990878,11634643,3777
41,3986477,11637292,3778
52,3993138,11631994,3779
49,3987534,11655108,3780
16,3995824,11639910,3781
18,3993510,11643890,3782
32,3992681,11630637,3783
81,3985998,11625903,3784
32,3998704,11640995,3785
38,3989607,11642654,3786
20,3987701,11662172,3787
24,4003256,11628863,3788
52,3992881,11624448,3789
34,4004893,11624474,3790
32,3991360,11657238,3791
43,3991324,11645056,3792
44,3992095,11664965,3793
16,4011352,11655920,3794
43,3990502,11643734,3795
67,3991535,11649584,3796
50,4003611,11629974,3797
18,3990114,11668318,3798
52,3987471,11632953,3799
34,4002777,11628480,3800
18,3987370,11646615,3801
41,3992413,11644890,3802
29,3992966,11646677,3803
44,3972624,11633341,3804
16,3979784,11633219,3805
37,3994441,11629542,3806
30,4007803,11658676,3807
30,4013227,11666268,3808
78,4022379,11625561,3809
54,3998448,11630922,3810
10,3994113,11644740,3811
55,3996840,11636961,3812
78,4019911,11622979,3813
44,3992214,11639662,3814
32,4000885,11647741,3815
28,3991438,11642027,3816
60,3987305,11644980,3817
46,3986939,11654072,3818
40,3993232,11644040,3819
54,4000047,11637895,3820
33,3999859,11625129,3821
34,3989158,11649726,3822
82,3996919,11648385,3823
20,3987460,11669240,3824
76,3993870,11636659,3825
25,3997079,11648455,3826
30,3972430,11612184,3827
22,3993551,11635480,3828
65,3996816,11643006,3829
65,3999167,11633328,3830
24,3997204,11649351,3831
32,3990275,11652668,3832
56,3997559,11638703,3833
54,3996450,11655058,3834
68,3995161,11641905,3835
31,3993516,11644419,3836
22,3974892,11630634,3837
32,3993222,11642072,3838
40,3990169,11641205,3839
75,3995592,11635173,3840
18,3989063,11631616,3841
38,3997519,11650013,3842
17,3961860,11630134,3843
28,3989265,11664649,3844
40,3997270,11634220,3845
10,3983881,11637867,3846
65,3989135,11647141,3847
65,3998768,11645248,3848
30,3990326,11641895,3849
24,3991734,11635123,3850
66,4008612,11631745,3851
66,3996245,11630681,3852
18,3997448,11645726,3853
41,3988496,11638811,3854
76,3996949,11643312,3855
57,3995129,11637297,3856
34,3988200,11635113,3857
62,3985756,11628799,3858
58,4000665,11637479,3859
65,3996614,11630601,3860
25,3995872,11644360,3861
64,4031571,11664067,3862
82,3994215,11646832,3863
64,3991945,11643693,3864
30,3999133,11631810,3865
22,4031566,11664067,3866
10,4015096,11627529,3867
59,3990254,11623432,3868
54,3994353,11644931,3869
66,3988766,11635251,3870
65,3983863,11627655,3871
59,3999897,11637001,3872
48,3988485,11637931,3873
56,3986407,11635866,3874
10,4005290,11660839,3875
55,3997507,11634595,3876
46,3993930,11642726,3877
57,4012385,11626219,3878
40,4005295,11661004,3879
10,3986310,11637093,3880
29,4007200,11635554,3881
59,3989597,11631746,3882
40,3991446,11656583,3883
34,3988295,11642407,3884
38,3985929,11644586,3885
55,3988518,11667147,3886
58,3984053,11628917,3887
20,3989202,11653146,3888
28,3986157,11638605,3889
63,3997366,11635193,3890
40,3989588,11646672,3891
10,3990185,11636822,3892
76,3994558,11635496,3893
42,3997070,11648841,3894
66,3985827,11636826,3895
65,3986541,11637302,3896
28,3992067,11642591,3897
50,3994550,11634999,3898
18,4005316,11661024,3899
38,3991563,11652315,3900
52,3991298,11627551,3901
43,3986388,11637663,3902
38,3989000,11662320,3903
36,3989731,11636838,3904
76,3997900,11637448,3905
42,3994779,11645406,3906
39,3991434,11654819,3907
47,3997893,11647457,3908
46,3988680,11640340,3909
55,3989516,11668245,3910
49,3997390,11639634,3911
32,4000099,11647233,3912
52,3988605,11643405,3913
55,3993526,11642448,3914
46,3984518,11636495,3915
57,3995515,11644968,3916
22,3972631,11633674,3917
32,4000168,11647257,3918
53,3996581,11632312,3919
20,4007803,11640352,3920
50,3993234,11634367,3921
36,3998703,11641112,3922
48,3988034,11644768,3923
40,3999934,11639041,3924
18,3991703,11633735,3925
41,3995656,11630318,3926
65,3993450,11641974,3927
28,4045110,11597328,3928
39,3988546,11648405,3929
35,3986497,11628732,3930
48,3997053,11639589,3931
75,3994979,11645840,3932
48,3992753,11645776,3933
75,3987966,11641822,3934
25,3995735,11635510,3935
64,4029319,11662244,3936
50,4006470,11631570,3937
57,3994135,11644433,3938
50,3996186,11644643,3939
57,3990193,11623440,3940
53,3986339,11636907,3941
70,3990790,11635082,3942
48,3991374,11646501,3943
75,4003921,11632276,3944
48,3987632,11647840,3945
59,3992037,11635872,3946
20,3989901,11627039,3947
34,3991564,11657194,3948
44,4021281,11623856,3949
10,3992082,11642586,3950
30,3997163,11635952,3951
57,3999937,11641160,3952
18,3986977,11638483,3953
59,3988676,11633246,3954
40,3989440,11633208,3955
80,4031650,11665504,3956
55,3994764,11645290,3957
39,3991067,11635171,3958
60,3990689,11635996,3959
46,3988260,11635263,3960
46,3997862,11640275,3961
55,3990543,11663832,3962
41,3988301,11638379,3963
66,3996041,11633781,3964
62,3986432,11641935,3965
34,3983794,11637244,3966
50,4002960,11632901,3967
18,3989854,11666979,3968
40,3991356,11657059,3969
34,3999737,11630892,3970
42,3989625,11635720,3971
62,4034762,11664995,3972
27,4004660,11661030,3973
40,3996570,11632042,3974
56,3998950,11630959,3975
67,3994433,11645590,3976
52,3992795,11625408,3977
49,3997015,11644301,3978
45,3988693,11624666,3979
68,3996719,11637811,3980
33,3997076,11636399,3981
22,4005135,11629590,3982
10,3984139,11637231,3983
34,3993908,11643013,3984
38,3976802,11639604,3985
17,3997263,11642823,3986
71,3994041,11634969,3987
54,3994002,11629981,3988
26,3991199,11648334,3989
66,3998334,11630209,3990
17,3990470,11626767,3991
34,3992408,11642783,3992
55,3993257,11647753,3993
39,3982155,11639576,3994
19,3995088,11634949,3995
16,3989455,11638840,3996
66,3989934,11648500,3997
54,3992247,11635024,3998
10,3995243,11636540,3999
59,3991172,11629673,4000
41,3993240,11644928,4001
66,3985698,11645839,4002
40,3998425,11636314,4003
38,3991395,11636530,4004
32,3997164,11627535,4005
28,3997828,11641827,4006
46,3995339,11642614,4007
19,3996472,11654209,4008
60,3988296,11631509,4009
46,3991833,11644390,4010
54,4027829,11663759,4011
82,4000159,11641078,4012
66,3981453,11655095,4013
50,4009827,11630177,4014
48,3991224,11645941,4015
45,4000902,11646412,4016
76,3991005,11636589,4017
42,3996352,11640747,4018
66,3994397,11626226,4019
65,3991450,11634739,4020
53,3995670,11634628,4021
70,3996042,11637319,4022
28,3980472,11645444,4023
63,3998043,11635454,4024
61,3993246,11644914,4025
49,3998448,11630670,4026
62,3991153,11644948,4027
34,3991598,11635852,4028
78,4021574,11623421,4029
44,3989176,11631374,4030
52,4029501,11660627,4031
44,4014424,11710338,4032
76,3989088,11631556,4033
25,3991462,11650458,4034
27,3998856,11648038,4035
21,3998016,11635172,4036
50,3983677,11619447,4037
57,3993236,11644976,4038
18,3990975,11631366,4039
41,3990756,11646581,4040
28,3980320,11643172,4041
63,3996191,11638958,4042
52,4031061,11662556,4043
44,4014328,11711247,4044
54,3988417,11641436,4045
66,3993117,11630127,4046
46,3995127,11642616,4047
32,4014650,11711230,4048
30,3999156,11633306,4049
22,4031982,11663132,4050
34,3993708,11633310,4051
38,3975329,11631171,4052
22,3963053,11630673,4053
32,3996997,11648288,4054
29,3992456,11659809,4055
59,3994208,11646293,4056
68,3992329,11642984,4057
31,3996223,11644144,4058
52,3987995,11634385,4059
56,3988489,11638277,4060
10,3997804,11630648,4061
59,3991166,11620039,4062
65,3990250,11626767,4063
59,3995617,11634856,4064
35,4004200,11641578,4065
59,3995791,11632865,4066
22,4046540,11599116,4067
54,3985682,11629316,4068
54,3993108,11631404,4069
66,3986839,11645505,4070
20,3992221,11651233,4071
24,3992294,11629826,4072
66,3986061,11635945,4073
50,3992586,11618601,4074
62,3991413,11648619,4075
34,3985535,11637066,4076
28,3998939,11642755,4077
48,3999387,11641039,4078
40,3997102,11641845,4079
34,3994261,11630185,4080
68,3992406,11634716,4081
50,3987703,11636726,4082
58,4031761,11666291,4083
28,4004405,11660254,4084
30,3982275,11611980,4085
33,3973760,11613279,4086
53,3997916,11636827,4087
20,4005335,11640649,4088
16,3998018,11635944,4089
18,3994521,11643816,4090
82,3993944,11641121,4091
20,3991111,11633352,4092
76,3993505,11636670,4093
25,3995798,11648454,4094
28,3997825,11641825,4095
48,3991286,11632978,4096
24,3999425,11632659,4097
68,3997914,11641815,4098
16,3992822,11622268,4099
24,3999587,11648529,4100
42,3989489,11643303,4101
62,4033013,11663878,4102
26,3998051,11642470,4103
44,3977070,11635724,4104
22,3973047,11633773,4105
32,3995982,11644788,4106
50,3984036,11619892,4107
57,4006647,11635322,4108
58,3996732,11638391,4109
65,3992881,11630453,4110
51,3989483,11667824,4111
81,3994744,11633178,4112
78,4021143,11623017,4113
54,3995012,11638499,4114
76,3990874,11636746,4115
42,3996792,11640533,4116
24,3999984,11646947,4117
14,3987493,11667201,4118
60,3995008,11638535,4119
46,3991275,11635810,4120
39,3990282,11653517,4121
35,3997754,11631064,4122
18,3987103,11625789,4123
34,3987914,11631157,4124
32,3989410,11645494,4125
36,4002973,11632729,4126
66,3991964,11646922,4127
54,3989601,11632417,4128
18,3998540,11641111,4129
41,3996793,11642701,4130
52,4000069,11641508,4131
49,3996223,11639631,4132
71,4000104,11638786,4133
30,3974229,11632646,4134
48,3997151,11638231,4135
75,3997217,11634226,4136
40,3984888,11643494,4137
54,3993103,11634997,4138
48,3991326,11645110,4139
45,3994644,11644926,4140
53,3990158,11630394,4141
18,4000725,11640191,4142
14,4001161,11626533,4143
70,3997893,11637410,4144
55,3999377,11640609,4145
39,3996284,11644746,4146
66,4003329,11627311,4147
66,3989638,11631524,4148
54,3990654,11629952,4149
